time;cloudiness;hpa;rh;rainfall;snowdepth;t_mean;t_min;t_max;t_dewpoint;visibility;wind_direction;gust_speed;wind_speed;ID;lamposumma_v;radiation
2014-09-03;6.333333333333332;1014.8083333333334;77.20833333333333;0.0;-1.0;12.083333333333336;8.5;15.4;8.070833333333335;;236.29166666666663;5.6125;3.083333333333334;1;780.8719696969698;96.96759259259258
2014-09-04;6.041666666666668;1013.7958333333332;72.625;0.0;-1.0;11.970833333333335;9.5;15.5;7.104166666666668;;251.66666666666663;7.979166666666665;4.554166666666668;1;787.842803030303;87.30324074074073
2014-09-05;5.916666666666668;1014.2125;74.29166666666667;0.0;-1.0;9.341666666666667;7.0;12.3;4.875000000000001;;288.375;5.937499999999999;3.4166666666666665;1;792.1844696969698;86.08796296296296
2014-09-06;4.666666666666667;1017.4958333333328;76.45833333333333;0.0;-1.0;8.604166666666666;4.7;13.1;4.354166666666667;;236.5;2.541666666666666;1.583333333333333;1;795.7886363636363;117.93981481481481
2014-09-07;5.75;1016.3625000000003;77.25;0.0;-1.0;10.070833333333336;6.5;15.0;5.975000000000001;;204.875;2.649999999999999;1.575;1;800.8594696969698;111.8287037037037
2014-09-08;4.916666666666667;1016.8291666666668;77.16666666666667;0.0;-1.0;9.683333333333334;5.1;13.1;5.695833333333334;;139.95833333333334;3.2875;1.9208333333333327;1;805.5428030303029;104.35185185185185
2014-09-09;5.541666666666668;1010.2583333333333;83.91666666666667;0.0;-1.0;12.058333333333332;9.7;15.3;9.3;;227.41666666666663;6.495833333333334;3.6;1;812.6011363636363;76.57407407407408
2014-09-10;4.541666666666667;1013.9791666666664;69.79166666666667;0.0;-1.0;11.104166666666664;5.6;14.3;5.625000000000001;;264.6666666666667;6.1083333333333325;3.2916666666666665;1;818.7053030303027;106.31944444444444
2014-09-11;5.458333333333332;1011.6333333333333;75.125;0.3;-1.0;11.383333333333335;8.9;14.8;7.0500000000000025;;251.8333333333333;8.033333333333333;4.504166666666666;1;825.0886363636363;63.80787037037037
2014-09-12;1.7916666666666667;1023.3375000000003;75.58333333333333;0.5;-1.0;7.804166666666666;2.4;13.0;3.4874999999999994;;268.7916666666667;4.679166666666666;2.566666666666667;1;827.8928030303027;117.92824074074073
2014-09-13;0.5833333333333334;1023.6666666666664;72.83333333333333;0.0;-1.0;8.658333333333333;1.1;13.4;3.620833333333333;;207.5833333333333;8.01666666666667;4.479166666666666;1;831.5511363636361;132.03703703703704
2014-09-14;0.2083333333333333;1024.6708333333336;60.375;0.0;-1.0;7.445833333333333;1.9;10.6;-0.00416666666666668;;287.5;9.420833333333334;5.087499999999999;1;833.9969696969695;89.49074074074073
2014-09-15;0.9583333333333334;1029.1791666666666;63.66666666666666;0.0;-1.0;7.779166666666666;2.9;14.5;0.9291666666666668;;277.5833333333333;4.833333333333333;2.7541666666666664;1;836.7761363636363;123.33333333333333
2014-09-16;0.16666666666666666;1028.1458333333335;64.70833333333333;0.0;-1.0;7.220833333333332;2.0;14.2;0.6375000000000001;;161.95833333333334;2.495833333333333;1.6291666666666669;1;838.9969696969695;121.35416666666666
2014-09-17;0.7083333333333334;1023.1;88.83333333333331;0.0;-1.0;7.054166666666666;3.6;10.5;5.2875000000000005;;255.4583333333333;4.691666666666666;2.954166666666666;1;841.0511363636361;100.03472222222221
2014-09-18;5.666666666666668;1023.2625000000003;87.83333333333331;0.0;-1.0;5.120833333333334;2.0;7.4;3.1875;;106.54166666666669;1.775;1.0375;1;841.1719696969693;63.93518518518518
2014-09-19;7.166666666666668;1017.1333333333333;89.625;0.0;-1.0;5.558333333333334;3.9;7.7;3.958333333333334;;192.125;1.9291666666666665;1.2208333333333334;1;841.7303030303027;40.17361111111111
2014-09-20;7.875;1007.525;98.29166666666669;4.5;-1.0;7.1708333333333325;5.0;8.7;6.9208333333333325;;177.54166666666663;2.9250000000000003;1.570833333333333;1;843.901136363636;25.023148148148145
2014-09-21;5.458333333333332;1009.1458333333336;95.29166666666669;5.6000000000000005;-1.0;0.7041666666666665;-3.2;4.5;0.004166666666666448;;132.16666666666666;5.333333333333333;3.1208333333333336;1;843.901136363636;41.08796296296296
2014-09-22;1.75;1018.0583333333336;79.08333333333333;0.0;-1.0;-1.225;-4.6;2.3;-4.6125;;199.5;4.379166666666666;2.6125000000000003;1;843.901136363636;105.40509259259258
2014-09-23;5.5;1017.7583333333333;87.25;0.0;-1.0;-0.004166666666666689;-2.2;3.2;-1.9333333333333336;;136.5;5.841666666666666;3.404166666666667;1;843.901136363636;81.21527777777777
2014-09-24;7.75;1001.5791666666668;97.375;13.199999999999998;1.6666666666666667;-0.4291666666666669;-2.4;0.3;-0.8124999999999997;;75.20833333333333;7.0458333333333325;4.104166666666667;1;843.901136363636;24.965277777777775
2014-09-25;7.333333333333332;990.7916666666667;98.04166666666669;6.2;7.125;1.0083333333333333;0.0;2.3;0.7208333333333333;;219.9583333333333;7.133333333333333;4.045833333333333;1;843.901136363636;41.92129629629629
2014-09-26;5.541666666666668;989.4958333333333;96.83333333333331;12.6;3.583333333333333;3.25;-1.6;6.5;2.7833333333333328;;209.5833333333333;8.904166666666667;4.995833333333334;1;843.901136363636;46.73611111111111
2014-09-27;5.75;980.9625;95.95833333333331;1.7999999999999998;0.0;3.941666666666667;2.0;5.5;3.3250000000000006;;240.0833333333333;7.812499999999999;4.491666666666666;1;843.901136363636;33.1712962962963
2014-09-28;5.166666666666667;996.35;86.79166666666669;2.5;0.0;4.7125;3.0;7.9;2.6125000000000003;;236.5833333333333;4.758333333333334;2.6125000000000003;1;843.901136363636;76.52777777777777
2014-09-29;6.458333333333332;1000.275;92.08333333333331;0.0;0.0;3.3708333333333336;0.1;5.9;2.154166666666667;;262.875;4.645833333333333;2.533333333333333;1;843.901136363636;48.4375
2014-09-30;3.583333333333333;1024.2208333333335;78.875;0.0;0.0;1.5166666666666668;-2.1;4.8;-1.925;;307.5833333333333;4.912499999999999;2.8541666666666665;1;843.901136363636;67.62731481481481
2014-10-01;3.9166666666666665;1024.0791666666667;80.41666666666667;0.0;0.0;2.6875;-1.9;6.5;-0.4375;;203.29166666666663;5.7;3.041666666666666;1;843.901136363636;67.58101851851852
2014-10-02;4.833333333333333;1019.8166666666672;94.95833333333331;0.7;0.0;4.1000000000000005;0.5;5.9;3.358333333333334;;213.375;4.887500000000001;2.4833333333333334;1;843.901136363636;18.51851851851852
2014-10-03;0.125;1025.966666666667;81.375;0.0;0.0;3.9749999999999983;0.4;8.4;0.9041666666666668;;191.5;4.845833333333333;2.954166666666667;1;843.901136363636;79.73379629629629
2014-10-04;7.416666666666668;1027.1958333333334;99.375;0.6;0.0;5.4;3.0;7.1;5.304166666666666;;171.29166666666666;5.4375;3.170833333333333;1;844.301136363636;11.805555555555555
2014-10-05;8.416666666666666;1031.5791666666667;100.0;0.0;0.0;6.312499999999999;5.8;7.1;6.312499999999999;;194.25;7.304166666666667;3.845833333333333;1;845.613636363636;11.689814814814815
2014-10-06;7.958333333333332;1036.4875000000004;98.08333333333331;0.0;0.0;6.695833333333333;5.0;8.1;6.420833333333335;;226.0833333333333;6.454166666666668;3.2708333333333326;1;847.3094696969692;9.57175925925926
2014-10-07;7.833333333333332;1033.7458333333334;91.41666666666669;0.4;0.0;1.9541666666666668;0.8;4.8;0.6833333333333332;;217.16666666666663;4.775;2.5;1;847.3094696969692;11.828703703703702
2014-10-08;7.5;1023.275;88.625;0.0;0.0;1.2375;0.0;2.3;-0.4791666666666667;;123.33333333333331;3.658333333333333;2.175;1;847.3094696969692;16.782407407407405
2014-10-09;5.166666666666667;1021.475;79.29166666666667;0.0;0.0;-1.1708333333333334;-6.1;1.1;-4.395833333333334;;81.16666666666667;5.6791666666666645;3.4;1;847.3094696969692;41.52777777777778
2014-10-10;4.333333333333333;1018.1625;87.41666666666669;0.0;0.0;-3.2833333333333337;-7.1;0.1;-5.145833333333332;;88.79166666666669;3.841666666666667;2.208333333333333;1;847.3094696969692;62.523148148148145
2014-10-11;8.0;1014.7875;94.33333333333331;0.7;0.0;-1.1;-2.2;-0.5;-1.8874999999999995;;55.16666666666666;1.675;0.9333333333333336;1;847.3094696969692;8.356481481481481
2014-10-12;5.458333333333332;1018.3166666666667;86.04166666666669;0.7;0.0;-2.716666666666667;-6.5;-0.8;-4.808333333333334;;221.8333333333333;3.308333333333332;1.9083333333333328;1;847.3094696969692;27.256944444444443
2014-10-13;5.166666666666667;1014.4958333333333;80.54166666666667;0.0;0.0;-2.5125000000000006;-4.7;-0.2;-5.412499999999999;;260.4583333333333;3.4291666666666663;1.9833333333333336;1;847.3094696969692;36.22685185185185
2014-10-14;2.208333333333333;1017.4083333333334;81.58333333333333;0.0;0.0;-2.895833333333333;-6.4;0.0;-5.679166666666667;;232.54166666666663;3.9541666666666657;2.2791666666666663;1;847.3094696969692;52.28009259259259
2014-10-15;2.333333333333333;1022.5958333333334;77.875;0.0;0.0;-4.116666666666667;-7.2;-0.8;-7.558333333333334;;196.2083333333333;3.329166666666667;2.1625;1;847.3094696969692;53.47222222222222
2014-10-16;7.458333333333332;1019.0124999999997;90.29166666666669;0.0;0.0;-3.529166666666667;-4.3;-2.5;-4.870833333333332;;205.625;6.587500000000001;3.75;1;847.3094696969692;12.905092592592592
2014-10-17;5.208333333333333;1015.9208333333336;93.0;0.0;0.0;-3.5375;-4.8;-1.7;-4.525;;206.375;5.229166666666666;2.920833333333334;1;847.3094696969692;30.011574074074073
2014-10-18;4.625;1015.8958333333336;92.91666666666669;0.0;0.0;-4.575000000000001;-7.5;-2.2;-5.566666666666667;;156.5;2.8541666666666665;1.8791666666666664;1;847.3094696969692;19.247685185185183
2014-10-19;7.916666666666668;1010.9541666666668;95.5;0.0;0.75;-6.883333333333333;-8.9;-5.3;-7.4875000000000025;;57.91666666666666;2.9458333333333333;1.6583333333333332;1;847.3094696969692;15.99537037037037
2014-10-20;7.083333333333332;1009.5124999999997;95.625;0.0;1.6666666666666667;-5.4833333333333325;-6.0;-4.9;-6.066666666666666;;46.29166666666666;2.75;1.5666666666666664;1;847.3094696969692;9.606481481481481
2014-10-21;6.791666666666668;1020.2833333333334;93.58333333333331;0.0;2.0;-7.791666666666668;-9.5;-5.9;-8.645833333333334;;121.875;3.3916666666666675;1.9541666666666664;1;847.3094696969692;28.587962962962962
2014-10-22;4.333333333333333;1028.5291666666665;91.45833333333331;0.0;2.0;-8.983333333333333;-10.7;-7.9;-10.1375;;172.0;6.337500000000001;3.575;1;847.3094696969692;32.407407407407405
2014-10-23;7.208333333333332;1026.5083333333334;87.16666666666669;1.3;1.3333333333333333;-5.816666666666666;-7.4;-4.7;-7.650000000000001;;178.0;10.479166666666666;5.6374999999999975;1;847.3094696969692;13.29861111111111
2014-10-24;8.0;1017.0416666666664;94.58333333333331;1.9;4.291666666666667;-3.654166666666667;-6.2;-1.8;-4.395833333333334;;166.70833333333334;9.020833333333332;5.079166666666667;1;847.3094696969692;5.810185185185185
2014-10-25;7.416666666666668;1009.1;99.375;5.199999999999998;5.583333333333332;-0.7375000000000002;-2.4;0.4;-0.8291666666666667;;150.41666666666666;4.7375;2.766666666666666;1;847.3094696969692;8.055555555555555
2014-10-26;8.083333333333334;997.8166666666666;99.95833333333331;1.2000000000000002;2.7916666666666665;2.7541666666666664;0.7;4.3;2.745833333333333;;186.3333333333333;6.904166666666666;3.9250000000000007;1;847.3094696969692;4.571759259259259
2014-10-27;4.25;986.4916666666667;92.875;6.1;0.0;3.1;1.3;4.7;2.045833333333333;;236.25;11.279166666666667;6.525;1;847.3094696969692;14.814814814814813
2014-10-28;5.125;994.2749999999997;93.45833333333331;0.7;0.0;-0.5916666666666663;-2.9;1.6;-1.5458333333333332;;171.5;3.520833333333333;1.9291666666666665;1;847.3094696969692;11.284722222222221
2014-10-29;4.333333333333333;989.4458333333336;93.70833333333331;0.0;0.0;0.08750000000000004;-0.7;1.2;-0.8333333333333334;;212.3333333333333;5.7333333333333325;2.8333333333333326;1;847.3094696969692;16.75925925925926
2014-10-30;1.875;1003.1958333333333;88.41666666666669;0.0;0.0;-2.2125;-4.7;-0.3;-3.875;;307.1666666666667;4.891666666666668;2.8166666666666664;1;847.3094696969692;12.465277777777777
2014-10-31;0.125;1021.6791666666664;92.66666666666669;0.0;0.0;-5.591666666666668;-8.1;-3.4;-6.6000000000000005;;319.8333333333333;3.4291666666666667;2.1875;1;847.3094696969692;20.532407407407405
2014-11-01;2.625;1022.0291666666667;93.54166666666669;0.8999999999999999;0.08333333333333333;-7.083333333333335;-9.3;-3.9;-7.937499999999999;;176.75;3.983333333333333;2.3666666666666667;1;847.3094696969692;21.215277777777775
2014-11-02;7.916666666666668;997.9833333333336;98.125;3.6;2.6956521739130435;-2.233333333333333;-3.3;-1.3;-2.4916666666666667;;193.5833333333333;6.658333333333334;3.495652173913044;1;847.3094696969692;8.842592592592592
2014-11-03;7.958333333333332;981.6583333333334;99.91666666666669;0.4;3.583333333333333;-0.2083333333333334;-1.7;1.3;-0.22916666666666674;;206.7083333333333;7.029166666666668;3.6916666666666655;1;847.3094696969692;6.319444444444444
2014-11-04;4.083333333333333;994.9250000000003;93.0;1.4;4.708333333333333;-5.524999999999999;-12.0;0.4;-6.466666666666666;;307.25;7.3291666666666675;4.3875;1;847.3094696969692;11.377314814814815
2014-11-05;0.3333333333333333;1013.7625;90.625;0.0;5.0;-11.666666666666664;-13.4;-9.7;-12.866666666666665;;271.875;3.991666666666666;2.629166666666667;1;847.3094696969692;31.493055555555554
2014-11-06;2.708333333333333;1019.2041666666664;89.58333333333331;0.0;5.0;-9.775;-11.0;-7.2;-11.15;;215.91666666666663;5.9;3.3000000000000003;1;847.3094696969692;15.717592592592592
2014-11-07;4.875;1016.3874999999997;91.875;0.0;5.0;-10.7;-12.7;-8.5;-11.758333333333335;;194.41666666666663;6.041666666666668;3.3208333333333333;1;847.3094696969692;6.458333333333333
2014-11-08;5.166666666666667;1011.0499999999997;92.66666666666669;0.0;5.0;-9.291666666666666;-13.7;-3.9;-10.2375;;200.5833333333333;7.312499999999999;3.883333333333333;1;847.3094696969692;6.550925925925926
2014-11-09;7.958333333333332;1005.6791666666667;97.70833333333331;0.0;4.791666666666667;-3.3916666666666675;-4.4;-2.4;-3.708333333333334;;214.4583333333333;5.3625;2.525;1;847.3094696969692;3.6921296296296293
2014-11-10;7.708333333333332;1006.6416666666664;99.66666666666669;2.0;4.958333333333333;-1.2791666666666668;-2.4;-0.6;-1.3291666666666668;;176.0;2.4458333333333333;1.2166666666666668;1;847.3094696969692;3.3680555555555554
2014-11-11;6.875;1008.0041666666667;97.54166666666669;9.499999999999998;11.458333333333336;-3.545833333333333;-8.2;-0.7;-3.875;;233.91666666666663;4.808333333333334;2.8000000000000003;1;847.3094696969692;1.9675925925925926
2014-11-12;0.25;1027.3583333333333;92.58333333333331;0.0;14.333333333333336;-9.716666666666667;-12.2;-7.2;-10.708333333333334;;294.0416666666667;3.341666666666667;2.2541666666666664;1;847.3094696969692;8.703703703703702
2014-11-13;1.0;1035.3916666666667;91.45833333333331;0.0;13.458333333333336;-11.270833333333336;-14.8;-8.8;-12.375000000000002;;269.25;3.0416666666666665;1.6958333333333335;1;847.3094696969692;8.61111111111111
2014-11-14;3.1666666666666665;1035.1166666666666;88.16666666666669;0.0;13.208333333333336;-14.7125;-17.8;-11.0;-16.21666666666667;;189.7083333333333;2.879166666666667;1.5958333333333332;1;847.3094696969692;10.25462962962963
2014-11-15;7.416666666666668;1031.0958333333335;92.875;1.6;13.625;-8.866666666666667;-14.0;-4.9;-9.8125;;161.45833333333334;4.804166666666666;2.625;1;847.3094696969692;2.1180555555555554
2014-11-16;5.666666666666668;1026.7541666666666;93.5;0.0;15.0;-8.591666666666667;-13.3;-4.4;-9.441666666666666;;173.04166666666663;2.4291666666666667;1.3791666666666669;1;847.3094696969692;10.497685185185185
2014-11-17;6.791666666666668;1023.1625000000003;97.04166666666669;0.0;14.625;-3.7541666666666655;-6.2;-2.7;-4.154166666666667;;213.16666666666663;5.687499999999999;3.0291666666666663;1;847.3094696969692;2.199074074074074
2014-11-18;1.375;1022.9541666666668;96.79166666666669;0.0;15.0;-2.7458333333333336;-5.2;0.8;-3.1958333333333333;;254.375;6.291666666666668;3.0958333333333337;1;847.3094696969692;5.763888888888888
2014-11-19;0.125;1029.8416666666665;97.33333333333331;0.0;13.583333333333336;-0.2875000000000001;-6.4;1.7;-0.6583333333333333;;272.375;5.345833333333334;3.1;1;847.3094696969692;3.900462962962963
2014-11-20;5.291666666666667;1031.0458333333333;94.29166666666669;0.0;14.0;-9.2625;-10.4;-4.8;-9.995833333333335;;217.2083333333333;3.666666666666666;2.083333333333333;1;847.3094696969692;3.2175925925925926
2014-11-21;2.125;1025.7625;92.04166666666669;0.0;14.0;-10.429166666666664;-13.0;-6.7;-11.483333333333334;;175.54166666666663;2.4166666666666665;1.4583333333333333;1;847.3094696969692;3.2291666666666665
2014-11-22;5.166666666666667;1028.2166666666665;95.125;0.0;13.791666666666664;-6.608333333333335;-12.6;-3.4;-7.262500000000002;;224.16666666666663;2.475;1.6208333333333336;1;847.3094696969692;3.7384259259259256
2014-11-23;7.208333333333332;1028.8791666666666;95.04166666666669;0.0;14.5;-6.929166666666666;-9.1;-4.6;-7.6;;206.16666666666663;3.8541666666666674;2.275;1;847.3094696969692;1.7129629629629628
2014-11-24;8.083333333333334;1019.6000000000003;98.41666666666669;7.8;17.875;-2.570833333333334;-7.0;-1.0;-2.783333333333333;;167.125;3.9375;2.291666666666666;1;847.3094696969692;0.32407407407407407
2014-11-25;8.0;1016.0375;99.41666666666669;1.5;21.79166666666667;-1.3083333333333331;-1.8;-0.7;-1.4041666666666668;;180.41666666666663;4.55;2.545833333333333;1;847.3094696969692;0.6944444444444444
2014-11-26;3.7083333333333335;1018.825;98.125;0.0;21.70833333333333;-2.7416666666666667;-4.9;-1.1;-2.9916666666666667;;239.7083333333333;4.295833333333333;2.3458333333333337;1;847.3094696969692;1.1689814814814814
2014-11-27;3.208333333333333;1021.7041666666668;95.91666666666669;0.0;21.0;-6.133333333333334;-9.0;-4.0;-6.666666666666668;;185.0833333333333;4.983333333333333;2.8166666666666664;1;847.3094696969692;1.5509259259259258
2014-11-28;5.625;1026.270833333333;93.875;0.0;20.83333333333333;-7.791666666666668;-11.5;-5.4;-8.604166666666668;;157.5;2.5583333333333336;1.3958333333333337;1;847.3094696969692;1.1111111111111112
2014-11-29;7.0;1030.1333333333334;95.66666666666669;0.0;20.041666666666668;-5.587500000000001;-7.8;-4.2;-6.158333333333332;;173.95833333333337;1.8875;1.1416666666666668;1;847.3094696969692;0.8564814814814814
2014-11-30;7.833333333333332;1032.9;95.25;0.0;20.0;-5.870833333333333;-6.8;-4.9;-6.5125;;84.83333333333333;2.083333333333333;1.195833333333333;1;847.3094696969692;0.6365740740740741
2014-12-01;8.0;1026.5666666666666;95.16666666666669;0.9;20.0;-5.779166666666666;-7.2;-3.5;-6.424999999999998;;166.95833333333334;4.870833333333334;2.9916666666666667;1;847.3094696969692;0.011574074074074073
2014-12-02;8.041666666666666;1005.6833333333333;96.75;9.8;23.83333333333333;-3.4791666666666674;-4.7;-2.1;-3.9166666666666665;;194.91666666666663;5.758333333333333;3.2416666666666667;1;847.3094696969692;0.046296296296296294
2014-12-03;5.583333333333332;994.4333333333334;95.66666666666669;6.0;29.29166666666667;-3.379166666666668;-5.8;-1.8;-3.9708333333333337;;248.2083333333333;7.6875;4.379166666666666;1;847.3094696969692;0.30092592592592593
2014-12-04;4.458333333333333;1006.2374999999997;92.70833333333331;0.0;31.5;-2.5541666666666667;-3.6;-1.4;-3.579166666666666;;264.9166666666667;6.595833333333334;3.649999999999999;1;847.3094696969692;0.3472222222222222
2014-12-05;7.958333333333332;1006.675;98.75;1.2;30.20833333333333;-1.0291666666666668;-1.7;-0.5;-1.225;;205.0833333333333;5.837499999999999;2.9166666666666665;1;847.3094696969692;0.6018518518518519
2014-12-06;4.875;994.325;94.33333333333331;0.6;30.0;-3.108333333333334;-7.4;-0.5;-3.904166666666667;;243.8333333333333;9.608333333333334;5.6999999999999975;1;847.3094696969692;0.19675925925925924
2014-12-07;3.75;990.3916666666668;93.54166666666669;0.0;29.91666666666667;-6.154166666666668;-7.6;-4.7;-7.033333333333335;;218.375;10.916666666666664;6.441666666666666;1;847.3094696969692;0.15046296296296297
2014-12-08;4.208333333333333;992.3166666666667;94.58333333333331;2.6;32.041666666666664;-6.466666666666668;-9.5;-3.6;-7.195833333333333;;197.125;4.675;2.4916666666666667;1;847.3094696969692;0.1736111111111111
2014-12-09;3.8333333333333335;1003.4916666666667;92.16666666666669;0.0;30.79166666666667;-9.5125;-11.5;-7.2;-10.554166666666664;;211.91666666666663;3.4875000000000007;2.1750000000000003;1;847.3094696969692;0.19675925925925924
2014-12-10;6.666666666666668;991.6125000000003;96.75;8.200000000000001;33.625;-3.4583333333333344;-10.4;-0.2;-3.8874999999999993;;176.54166666666663;9.329166666666667;5.199999999999998;1;847.3094696969692;0.0
2014-12-11;7.333333333333332;985.9249999999997;98.29166666666669;1.6;36.875;-1.2708333333333333;-2.2;-0.4;-1.479166666666667;;202.125;7.804166666666666;4.3375;1;847.3094696969692;0.08101851851851852
2014-12-12;7.541666666666668;988.8208333333333;98.54166666666669;4.6;38.0;-1.3624999999999998;-2.4;-0.5;-1.5583333333333331;;178.29166666666663;6.529166666666666;3.766666666666667;1;847.3094696969692;0.0
2014-12-13;7.952380952380952;985.7375;98.08333333333331;5.300000000000002;42.625;-2.1749999999999994;-3.0;-1.7;-2.4375000000000004;;157.5;4.6;2.6166666666666667;1;847.3094696969692;0.0
2014-12-14;7.083333333333332;994.6916666666667;96.375;0.0;42.41666666666666;-4.870833333333334;-7.3;-3.0;-5.3625;;202.5833333333333;4.470833333333332;2.3458333333333337;1;847.3094696969692;0.0
2014-12-15;7.791666666666668;991.3208333333333;98.66666666666669;7.6;42.54166666666666;-1.7875000000000003;-5.6;0.0;-1.9791666666666672;;167.66666666666666;6.3291666666666675;3.6458333333333326;1;847.3094696969692;0.0
2014-12-16;7.913043478260869;986.3083333333334;98.91666666666669;6.4;47.79166666666666;-1.2708333333333333;-2.3;-0.6;-1.4166666666666667;;144.625;3.079166666666666;1.7666666666666666;1;847.3094696969692;0.0
2014-12-17;7.958333333333332;993.1250000000003;96.41666666666669;1.4;50.41666666666666;-4.65;-7.7;-2.4;-5.133333333333334;;280.5416666666667;2.6166666666666667;1.6541666666666668;1;847.3094696969692;0.0
2014-12-18;7.8260869565217375;993.8375;94.16666666666669;0.0;48.5;-7.174999999999998;-8.7;-6.1;-7.9499999999999975;;193.79166666666663;1.779166666666666;1.1333333333333333;1;847.3094696969692;0.011574074074074073
2014-12-19;8.0;987.3875000000003;93.16666666666669;0.0;47.375;-8.712500000000002;-9.5;-7.5;-9.616666666666664;;136.33333333333334;2.204166666666666;1.3166666666666669;1;847.3094696969692;0.0
2014-12-20;7.916666666666668;984.0750000000003;93.66666666666669;0.5;46.70833333333334;-8.004166666666668;-8.7;-7.6;-8.820833333333333;;221.75;4.070833333333333;2.566666666666667;1;847.3094696969692;0.0
2014-12-21;6.791666666666668;994.7583333333336;93.70833333333331;1.2;46.83333333333334;-7.5166666666666675;-10.9;-5.8;-8.354166666666664;;301.4166666666667;4.708333333333333;3.020833333333334;1;847.3094696969692;0.0
2014-12-22;1.25;997.1833333333334;88.95833333333331;0.0;46.33333333333334;-14.641666666666667;-17.1;-11.1;-16.058333333333334;;305.7916666666667;2.462500000000001;1.9791666666666663;1;847.3094696969692;0.057870370370370364
2014-12-23;1.7916666666666667;998.1458333333336;86.29166666666669;0.0;45.41666666666666;-17.337500000000002;-20.9;-14.6;-19.075;;259.9583333333333;1.8875;1.3583333333333334;1;847.3094696969692;0.046296296296296294
2014-12-24;0.5;1005.1458333333336;88.41666666666669;0.0;45.29166666666666;-15.3375;-20.3;-12.8;-16.812499999999996;;282.0;3.1166666666666667;2.1166666666666667;1;847.3094696969692;0.28935185185185186
2014-12-25;5.291666666666667;1003.0208333333333;89.66666666666669;0.0;45.0;-12.366666666666665;-16.1;-9.2;-13.716666666666665;;174.83333333333337;4.0375000000000005;2.0500000000000003;1;847.3094696969692;0.0
2014-12-26;2.4166666666666665;1003.3166666666667;86.70833333333331;0.0;44.16666666666666;-15.333333333333336;-21.6;-9.6;-17.041666666666664;;274.2916666666667;3.733333333333333;2.154166666666667;1;847.3094696969692;0.10416666666666666
2014-12-27;2.875;1015.375;82.75;0.0;43.95833333333334;-21.679166666666664;-23.6;-18.3;-23.80833333333334;;238.625;1.5291666666666668;1.1;1;847.3094696969692;0.21990740740740738
2014-12-28;2.458333333333333;1022.2291666666667;78.33333333333333;0.0;44.0;-27.075;-30.0;-20.6;-29.7;;40.375;0.5375;0.16666666666666666;1;847.3094696969692;0.08101851851851852
2014-12-29;7.6521739130434785;1015.5124999999997;86.20833333333331;1.2999999999999998;44.5;-17.391666666666662;-27.3;-11.5;-19.1375;;194.5;5.354166666666667;3.1041666666666665;1;847.3094696969692;0.2777777777777778
2014-12-30;6.791666666666668;999.7625;95.125;7.1000000000000005;49.66666666666666;-5.933333333333334;-10.8;-1.8;-6.583333333333332;;215.16666666666663;6.666666666666668;3.7875;1;847.3094696969692;0.09259259259259259
2014-12-31;2.25;995.975;96.04166666666669;2.1;51.625;-2.1250000000000004;-4.1;-0.4;-2.6750000000000003;;243.75;8.083333333333334;4.9;1;847.3094696969692;0.1388888888888889
2015-01-01;5.96;990.944;97.04;1.3;50.56;-0.10800000000000004;-1.8;1.9;-0.5159999999999999;;216.52;5.867999999999999;3.164;1;0.0;0.21990740740740738
2015-01-02;7.875;976.2166666666667;98.20833333333331;3.2;50.16666666666666;-2.5125000000000006;-3.5;-1.0;-2.75;;129.79166666666666;4.058333333333335;2.316666666666666;1;0.0;0.034722222222222224
2015-01-03;7.75;981.2791666666666;95.5;5.300000000000002;54.625;-5.229166666666667;-7.9;-2.8;-5.845833333333334;;142.66666666666666;4.695833333333334;2.829166666666667;1;0.0;0.011574074074074073
2015-01-04;7.458333333333332;1005.0416666666664;90.66666666666669;0.2;57.45833333333334;-11.154166666666667;-14.9;-8.3;-12.370833333333335;;75.375;3.0041666666666664;1.716666666666666;1;0.0;0.0
2015-01-05;4.0;1025.2875;87.45833333333331;0.0;57.16666666666666;-16.71666666666667;-18.6;-15.2;-18.320833333333333;;198.54166666666663;1.604166666666667;1.0375;1;0.0;0.32407407407407407
2015-01-06;5.875;1021.0249999999997;90.375;2.3;57.0;-12.170833333333334;-17.8;-5.7;-13.4;;202.25;7.970833333333334;4.6291666666666655;1;0.0;0.21990740740740738
2015-01-07;8.166666666666666;1004.2708333333336;94.08333333333331;2.0;57.66666666666666;-7.483333333333332;-9.6;-5.5;-8.299999999999999;;165.375;3.3416666666666672;1.95;1;0.0;0.10416666666666666
2015-01-08;8.041666666666666;997.9;95.16666666666669;0.0;57.0;-6.125;-8.2;-3.9;-6.75;;109.16666666666669;2.891666666666666;1.6416666666666666;1;0.0;0.06944444444444445
2015-01-09;7.541666666666668;993.7666666666668;92.75;2.2;57.16666666666666;-9.045833333333333;-16.1;-4.7;-9.995833333333335;;79.33333333333333;4.391666666666667;2.591666666666667;1;0.0;0.034722222222222224
2015-01-10;6.739130434782608;999.6666666666664;84.625;0.0;59.875;-19.079166666666676;-22.3;-16.6;-21.000000000000004;;64.0;3.329166666666667;1.8708333333333336;1;0.0;0.4282407407407407
2015-01-11;4.041666666666667;1001.9583333333336;80.5;0.0;59.95833333333334;-24.28750000000001;-28.8;-21.0;-26.67083333333333;;273.3333333333333;2.4083333333333328;1.6166666666666665;1;0.0;0.6481481481481481
